region;west;east;south;north
2020;-73.811126;-73.8000144;40.6554958;40.663884
2021;-73.811126;-73.8000144;40.663884;40.6722722
2022;-73.811126;-73.8000144;40.6722722;40.6806604
2023;-73.811126;-73.8000144;40.6806604;40.6890486
2024;-73.811126;-73.8000144;40.6890486;40.6974368
2025;-73.811126;-73.8000144;40.6974368;40.705825
2026;-73.811126;-73.8000144;40.705825;40.7142132
2027;-73.811126;-73.8000144;40.7142132;40.7226014
2028;-73.811126;-73.8000144;40.7226014;40.7309896
2029;-73.811126;-73.8000144;40.7309896;40.7393778
2030;-73.811126;-73.8000144;40.7393778;40.747766
2031;-73.811126;-73.8000144;40.747766;40.7561542
2032;-73.811126;-73.8000144;40.7561542;40.7645424
2033;-73.811126;-73.8000144;40.7645424;40.7729306
2034;-73.811126;-73.8000144;40.7729306;40.7813188
2035;-73.811126;-73.8000144;40.7813188;40.789707
2036;-73.811126;-73.8000144;40.789707;40.7980952
2037;-73.811126;-73.8000144;40.7980952;40.8064834
2038;-73.811126;-73.8000144;40.8064834;40.8148716
2039;-73.811126;-73.8000144;40.8148716;40.8232598
2040;-73.811126;-73.8000144;40.8232598;40.831648
2041;-73.811126;-73.8000144;40.831648;40.8400362
2042;-73.811126;-73.8000144;40.8400362;40.8484244
2043;-73.811126;-73.8000144;40.8484244;40.8568126
2044;-73.811126;-73.8000144;40.8568126;40.8652008
2045;-73.811126;-73.8000144;40.8652008;40.873589
2046;-73.811126;-73.8000144;40.873589;40.8819772
2047;-73.811126;-73.8000144;40.8819772;40.8903654
2048;-73.811126;-73.8000144;40.8903654;40.8987536
2049;-73.811126;-73.8000144;40.8987536;40.9071418
2050;-73.811126;-73.8000144;40.9071418;40.91553
2051;-73.8000144;-73.7889028;40.49612;40.5045082
2052;-73.8000144;-73.7889028;40.5045082;40.5128964
2053;-73.8000144;-73.7889028;40.5128964;40.5212846
2054;-73.8000144;-73.7889028;40.5212846;40.5296728
2055;-73.8000144;-73.7889028;40.5296728;40.538061
2056;-73.8000144;-73.7889028;40.538061;40.5464492
2057;-73.8000144;-73.7889028;40.5464492;40.5548374
2058;-73.8000144;-73.7889028;40.5548374;40.5632256
2059;-73.8000144;-73.7889028;40.5632256;40.5716138
2060;-73.8000144;-73.7889028;40.5716138;40.580002
2061;-73.8000144;-73.7889028;40.580002;40.5883902
2062;-73.8000144;-73.7889028;40.5883902;40.5967784
2063;-73.8000144;-73.7889028;40.5967784;40.6051666
2064;-73.8000144;-73.7889028;40.6051666;40.6135548
2065;-73.8000144;-73.7889028;40.6135548;40.621943
2066;-73.8000144;-73.7889028;40.621943;40.6303312
2067;-73.8000144;-73.7889028;40.6303312;40.6387194
2068;-73.8000144;-73.7889028;40.6387194;40.6471076
2069;-73.8000144;-73.7889028;40.6471076;40.6554958
2070;-73.8000144;-73.7889028;40.6554958;40.663884
2071;-73.8000144;-73.7889028;40.663884;40.6722722
2072;-73.8000144;-73.7889028;40.6722722;40.6806604
2073;-73.8000144;-73.7889028;40.6806604;40.6890486
2074;-73.8000144;-73.7889028;40.6890486;40.6974368
2075;-73.8000144;-73.7889028;40.6974368;40.705825
2076;-73.8000144;-73.7889028;40.705825;40.7142132
2077;-73.8000144;-73.7889028;40.7142132;40.7226014
2078;-73.8000144;-73.7889028;40.7226014;40.7309896
2079;-73.8000144;-73.7889028;40.7309896;40.7393778
2080;-73.8000144;-73.7889028;40.7393778;40.747766
2081;-73.8000144;-73.7889028;40.747766;40.7561542
2082;-73.8000144;-73.7889028;40.7561542;40.7645424
2083;-73.8000144;-73.7889028;40.7645424;40.7729306
2084;-73.8000144;-73.7889028;40.7729306;40.7813188
2085;-73.8000144;-73.7889028;40.7813188;40.789707
2086;-73.8000144;-73.7889028;40.789707;40.7980952
2087;-73.8000144;-73.7889028;40.7980952;40.8064834
2088;-73.8000144;-73.7889028;40.8064834;40.8148716
2089;-73.8000144;-73.7889028;40.8148716;40.8232598
2090;-73.8000144;-73.7889028;40.8232598;40.831648
2091;-73.8000144;-73.7889028;40.831648;40.8400362
2092;-73.8000144;-73.7889028;40.8400362;40.8484244
2093;-73.8000144;-73.7889028;40.8484244;40.8568126
2094;-73.8000144;-73.7889028;40.8568126;40.8652008
2095;-73.8000144;-73.7889028;40.8652008;40.873589
2096;-73.8000144;-73.7889028;40.873589;40.8819772
2097;-73.8000144;-73.7889028;40.8819772;40.8903654
2098;-73.8000144;-73.7889028;40.8903654;40.8987536
2099;-73.8000144;-73.7889028;40.8987536;40.9071418
2100;-73.8000144;-73.7889028;40.9071418;40.91553
2101;-73.7889028;-73.7777912;40.49612;40.5045082
2102;-73.7889028;-73.7777912;40.5045082;40.5128964
2103;-73.7889028;-73.7777912;40.5128964;40.5212846
2104;-73.7889028;-73.7777912;40.5212846;40.5296728
2105;-73.7889028;-73.7777912;40.5296728;40.538061
2106;-73.7889028;-73.7777912;40.538061;40.5464492
2107;-73.7889028;-73.7777912;40.5464492;40.5548374
2108;-73.7889028;-73.7777912;40.5548374;40.5632256
2109;-73.7889028;-73.7777912;40.5632256;40.5716138
2110;-73.7889028;-73.7777912;40.5716138;40.580002
2111;-73.7889028;-73.7777912;40.580002;40.5883902
2112;-73.7889028;-73.7777912;40.5883902;40.5967784
2113;-73.7889028;-73.7777912;40.5967784;40.6051666
2114;-73.7889028;-73.7777912;40.6051666;40.6135548
2115;-73.7889028;-73.7777912;40.6135548;40.621943
2116;-73.7889028;-73.7777912;40.621943;40.6303312
2117;-73.7889028;-73.7777912;40.6303312;40.6387194
2118;-73.7889028;-73.7777912;40.6387194;40.6471076
2119;-73.7889028;-73.7777912;40.6471076;40.6554958
2120;-73.7889028;-73.7777912;40.6554958;40.663884
2121;-73.7889028;-73.7777912;40.663884;40.6722722
2122;-73.7889028;-73.7777912;40.6722722;40.6806604
2123;-73.7889028;-73.7777912;40.6806604;40.6890486
2124;-73.7889028;-73.7777912;40.6890486;40.6974368
2125;-73.7889028;-73.7777912;40.6974368;40.705825
2126;-73.7889028;-73.7777912;40.705825;40.7142132
2127;-73.7889028;-73.7777912;40.7142132;40.7226014
2128;-73.7889028;-73.7777912;40.7226014;40.7309896
2129;-73.7889028;-73.7777912;40.7309896;40.7393778
2130;-73.7889028;-73.7777912;40.7393778;40.747766
2131;-73.7889028;-73.7777912;40.747766;40.7561542
2132;-73.7889028;-73.7777912;40.7561542;40.7645424
2133;-73.7889028;-73.7777912;40.7645424;40.7729306
2134;-73.7889028;-73.7777912;40.7729306;40.7813188
2135;-73.7889028;-73.7777912;40.7813188;40.789707
2136;-73.7889028;-73.7777912;40.789707;40.7980952
2137;-73.7889028;-73.7777912;40.7980952;40.8064834
2138;-73.7889028;-73.7777912;40.8064834;40.8148716
2139;-73.7889028;-73.7777912;40.8148716;40.8232598
2140;-73.7889028;-73.7777912;40.8232598;40.831648
2141;-73.7889028;-73.7777912;40.831648;40.8400362
2142;-73.7889028;-73.7777912;40.8400362;40.8484244
2143;-73.7889028;-73.7777912;40.8484244;40.8568126
2144;-73.7889028;-73.7777912;40.8568126;40.8652008
2145;-73.7889028;-73.7777912;40.8652008;40.873589
2146;-73.7889028;-73.7777912;40.873589;40.8819772
2147;-73.7889028;-73.7777912;40.8819772;40.8903654
2148;-73.7889028;-73.7777912;40.8903654;40.8987536
2149;-73.7889028;-73.7777912;40.8987536;40.9071418
2150;-73.7889028;-73.7777912;40.9071418;40.91553
2151;-73.7777912;-73.7666796;40.49612;40.5045082
2152;-73.7777912;-73.7666796;40.5045082;40.5128964
2153;-73.7777912;-73.7666796;40.5128964;40.5212846
2154;-73.7777912;-73.7666796;40.5212846;40.5296728
2155;-73.7777912;-73.7666796;40.5296728;40.538061
2156;-73.7777912;-73.7666796;40.538061;40.5464492
2157;-73.7777912;-73.7666796;40.5464492;40.5548374
2158;-73.7777912;-73.7666796;40.5548374;40.5632256
2159;-73.7777912;-73.7666796;40.5632256;40.5716138
2160;-73.7777912;-73.7666796;40.5716138;40.580002
2161;-73.7777912;-73.7666796;40.580002;40.5883902
2162;-73.7777912;-73.7666796;40.5883902;40.5967784
2163;-73.7777912;-73.7666796;40.5967784;40.6051666
2164;-73.7777912;-73.7666796;40.6051666;40.6135548
2165;-73.7777912;-73.7666796;40.6135548;40.621943
2166;-73.7777912;-73.7666796;40.621943;40.6303312
2167;-73.7777912;-73.7666796;40.6303312;40.6387194
2168;-73.7777912;-73.7666796;40.6387194;40.6471076
2169;-73.7777912;-73.7666796;40.6471076;40.6554958
2170;-73.7777912;-73.7666796;40.6554958;40.663884
2171;-73.7777912;-73.7666796;40.663884;40.6722722
2172;-73.7777912;-73.7666796;40.6722722;40.6806604
2173;-73.7777912;-73.7666796;40.6806604;40.6890486
2174;-73.7777912;-73.7666796;40.6890486;40.6974368
2175;-73.7777912;-73.7666796;40.6974368;40.705825
2176;-73.7777912;-73.7666796;40.705825;40.7142132
2177;-73.7777912;-73.7666796;40.7142132;40.7226014
2178;-73.7777912;-73.7666796;40.7226014;40.7309896
2179;-73.7777912;-73.7666796;40.7309896;40.7393778
2180;-73.7777912;-73.7666796;40.7393778;40.747766
2181;-73.7777912;-73.7666796;40.747766;40.7561542
2182;-73.7777912;-73.7666796;40.7561542;40.7645424
2183;-73.7777912;-73.7666796;40.7645424;40.7729306
2184;-73.7777912;-73.7666796;40.7729306;40.7813188
2185;-73.7777912;-73.7666796;40.7813188;40.789707
2186;-73.7777912;-73.7666796;40.789707;40.7980952
2187;-73.7777912;-73.7666796;40.7980952;40.8064834
2188;-73.7777912;-73.7666796;40.8064834;40.8148716
2189;-73.7777912;-73.7666796;40.8148716;40.8232598
2190;-73.7777912;-73.7666796;40.8232598;40.831648
2191;-73.7777912;-73.7666796;40.831648;40.8400362
2192;-73.7777912;-73.7666796;40.8400362;40.8484244
2193;-73.7777912;-73.7666796;40.8484244;40.8568126
2194;-73.7777912;-73.7666796;40.8568126;40.8652008
2195;-73.7777912;-73.7666796;40.8652008;40.873589
2196;-73.7777912;-73.7666796;40.873589;40.8819772
2197;-73.7777912;-73.7666796;40.8819772;40.8903654
2198;-73.7777912;-73.7666796;40.8903654;40.8987536
2199;-73.7777912;-73.7666796;40.8987536;40.9071418
2200;-73.7777912;-73.7666796;40.9071418;40.91553
2201;-73.7666796;-73.755568;40.49612;40.5045082
2202;-73.7666796;-73.755568;40.5045082;40.5128964
2203;-73.7666796;-73.755568;40.5128964;40.5212846
2204;-73.7666796;-73.755568;40.5212846;40.5296728
2205;-73.7666796;-73.755568;40.5296728;40.538061
2206;-73.7666796;-73.755568;40.538061;40.5464492
2207;-73.7666796;-73.755568;40.5464492;40.5548374
2208;-73.7666796;-73.755568;40.5548374;40.5632256
2209;-73.7666796;-73.755568;40.5632256;40.5716138
2210;-73.7666796;-73.755568;40.5716138;40.580002
2211;-73.7666796;-73.755568;40.580002;40.5883902
2212;-73.7666796;-73.755568;40.5883902;40.5967784
2213;-73.7666796;-73.755568;40.5967784;40.6051666
2214;-73.7666796;-73.755568;40.6051666;40.6135548
2215;-73.7666796;-73.755568;40.6135548;40.621943
2216;-73.7666796;-73.755568;40.621943;40.6303312
2217;-73.7666796;-73.755568;40.6303312;40.6387194
2218;-73.7666796;-73.755568;40.6387194;40.6471076
2219;-73.7666796;-73.755568;40.6471076;40.6554958
2220;-73.7666796;-73.755568;40.6554958;40.663884
2221;-73.7666796;-73.755568;40.663884;40.6722722
2222;-73.7666796;-73.755568;40.6722722;40.6806604
2223;-73.7666796;-73.755568;40.6806604;40.6890486
2224;-73.7666796;-73.755568;40.6890486;40.6974368
2225;-73.7666796;-73.755568;40.6974368;40.705825
2226;-73.7666796;-73.755568;40.705825;40.7142132
2227;-73.7666796;-73.755568;40.7142132;40.7226014
2228;-73.7666796;-73.755568;40.7226014;40.7309896
2229;-73.7666796;-73.755568;40.7309896;40.7393778
2230;-73.7666796;-73.755568;40.7393778;40.747766
2231;-73.7666796;-73.755568;40.747766;40.7561542
2232;-73.7666796;-73.755568;40.7561542;40.7645424
2233;-73.7666796;-73.755568;40.7645424;40.7729306
2234;-73.7666796;-73.755568;40.7729306;40.7813188
2235;-73.7666796;-73.755568;40.7813188;40.789707
2236;-73.7666796;-73.755568;40.789707;40.7980952
2237;-73.7666796;-73.755568;40.7980952;40.8064834
2238;-73.7666796;-73.755568;40.8064834;40.8148716
2239;-73.7666796;-73.755568;40.8148716;40.8232598
2240;-73.7666796;-73.755568;40.8232598;40.831648
2241;-73.7666796;-73.755568;40.831648;40.8400362
2242;-73.7666796;-73.755568;40.8400362;40.8484244
2243;-73.7666796;-73.755568;40.8484244;40.8568126
2244;-73.7666796;-73.755568;40.8568126;40.8652008
2245;-73.7666796;-73.755568;40.8652008;40.873589
2246;-73.7666796;-73.755568;40.873589;40.8819772
2247;-73.7666796;-73.755568;40.8819772;40.8903654
2248;-73.7666796;-73.755568;40.8903654;40.8987536
2249;-73.7666796;-73.755568;40.8987536;40.9071418
2250;-73.7666796;-73.755568;40.9071418;40.91553
2251;-73.755568;-73.7444564;40.49612;40.5045082
2252;-73.755568;-73.7444564;40.5045082;40.5128964
2253;-73.755568;-73.7444564;40.5128964;40.5212846
2254;-73.755568;-73.7444564;40.5212846;40.5296728
2255;-73.755568;-73.7444564;40.5296728;40.538061
2256;-73.755568;-73.7444564;40.538061;40.5464492
2257;-73.755568;-73.7444564;40.5464492;40.5548374
2258;-73.755568;-73.7444564;40.5548374;40.5632256
2259;-73.755568;-73.7444564;40.5632256;40.5716138
2260;-73.755568;-73.7444564;40.5716138;40.580002
2261;-73.755568;-73.7444564;40.580002;40.5883902
2262;-73.755568;-73.7444564;40.5883902;40.5967784
2263;-73.755568;-73.7444564;40.5967784;40.6051666
2264;-73.755568;-73.7444564;40.6051666;40.6135548
2265;-73.755568;-73.7444564;40.6135548;40.621943
2266;-73.755568;-73.7444564;40.621943;40.6303312
2267;-73.755568;-73.7444564;40.6303312;40.6387194
2268;-73.755568;-73.7444564;40.6387194;40.6471076
2269;-73.755568;-73.7444564;40.6471076;40.6554958
2270;-73.755568;-73.7444564;40.6554958;40.663884
2271;-73.755568;-73.7444564;40.663884;40.6722722
2272;-73.755568;-73.7444564;40.6722722;40.6806604
2273;-73.755568;-73.7444564;40.6806604;40.6890486
2274;-73.755568;-73.7444564;40.6890486;40.6974368
2275;-73.755568;-73.7444564;40.6974368;40.705825
2276;-73.755568;-73.7444564;40.705825;40.7142132
2277;-73.755568;-73.7444564;40.7142132;40.7226014
2278;-73.755568;-73.7444564;40.7226014;40.7309896
2279;-73.755568;-73.7444564;40.7309896;40.7393778
2280;-73.755568;-73.7444564;40.7393778;40.747766
2281;-73.755568;-73.7444564;40.747766;40.7561542
2282;-73.755568;-73.7444564;40.7561542;40.7645424
2283;-73.755568;-73.7444564;40.7645424;40.7729306
2284;-73.755568;-73.7444564;40.7729306;40.7813188
2285;-73.755568;-73.7444564;40.7813188;40.789707
2286;-73.755568;-73.7444564;40.789707;40.7980952
2287;-73.755568;-73.7444564;40.7980952;40.8064834
2288;-73.755568;-73.7444564;40.8064834;40.8148716
2289;-73.755568;-73.7444564;40.8148716;40.8232598
2290;-73.755568;-73.7444564;40.8232598;40.831648
2291;-73.755568;-73.7444564;40.831648;40.8400362
2292;-73.755568;-73.7444564;40.8400362;40.8484244
2293;-73.755568;-73.7444564;40.8484244;40.8568126
2294;-73.755568;-73.7444564;40.8568126;40.8652008
2295;-73.755568;-73.7444564;40.8652008;40.873589
2296;-73.755568;-73.7444564;40.873589;40.8819772
2297;-73.755568;-73.7444564;40.8819772;40.8903654
2298;-73.755568;-73.7444564;40.8903654;40.8987536
2299;-73.755568;-73.7444564;40.8987536;40.9071418
2300;-73.755568;-73.7444564;40.9071418;40.91553
2301;-73.7444564;-73.7333448;40.49612;40.5045082
2302;-73.7444564;-73.7333448;40.5045082;40.5128964
2303;-73.7444564;-73.7333448;40.5128964;40.5212846
2304;-73.7444564;-73.7333448;40.5212846;40.5296728
2305;-73.7444564;-73.7333448;40.5296728;40.538061
2306;-73.7444564;-73.7333448;40.538061;40.5464492
2307;-73.7444564;-73.7333448;40.5464492;40.5548374
2308;-73.7444564;-73.7333448;40.5548374;40.5632256
2309;-73.7444564;-73.7333448;40.5632256;40.5716138
2310;-73.7444564;-73.7333448;40.5716138;40.580002
2311;-73.7444564;-73.7333448;40.580002;40.5883902
2312;-73.7444564;-73.7333448;40.5883902;40.5967784
2313;-73.7444564;-73.7333448;40.5967784;40.6051666
2314;-73.7444564;-73.7333448;40.6051666;40.6135548
2315;-73.7444564;-73.7333448;40.6135548;40.621943
2316;-73.7444564;-73.7333448;40.621943;40.6303312
2317;-73.7444564;-73.7333448;40.6303312;40.6387194
2318;-73.7444564;-73.7333448;40.6387194;40.6471076
2319;-73.7444564;-73.7333448;40.6471076;40.6554958
2320;-73.7444564;-73.7333448;40.6554958;40.663884
2321;-73.7444564;-73.7333448;40.663884;40.6722722
2322;-73.7444564;-73.7333448;40.6722722;40.6806604
2323;-73.7444564;-73.7333448;40.6806604;40.6890486
2324;-73.7444564;-73.7333448;40.6890486;40.6974368
2325;-73.7444564;-73.7333448;40.6974368;40.705825
2326;-73.7444564;-73.7333448;40.705825;40.7142132
2327;-73.7444564;-73.7333448;40.7142132;40.7226014
2328;-73.7444564;-73.7333448;40.7226014;40.7309896
2329;-73.7444564;-73.7333448;40.7309896;40.7393778
2330;-73.7444564;-73.7333448;40.7393778;40.747766
2331;-73.7444564;-73.7333448;40.747766;40.7561542
2332;-73.7444564;-73.7333448;40.7561542;40.7645424
2333;-73.7444564;-73.7333448;40.7645424;40.7729306
2334;-73.7444564;-73.7333448;40.7729306;40.7813188
2335;-73.7444564;-73.7333448;40.7813188;40.789707
2336;-73.7444564;-73.7333448;40.789707;40.7980952
2337;-73.7444564;-73.7333448;40.7980952;40.8064834
2338;-73.7444564;-73.7333448;40.8064834;40.8148716
2339;-73.7444564;-73.7333448;40.8148716;40.8232598
2340;-73.7444564;-73.7333448;40.8232598;40.831648
2341;-73.7444564;-73.7333448;40.831648;40.8400362
2342;-73.7444564;-73.7333448;40.8400362;40.8484244
2343;-73.7444564;-73.7333448;40.8484244;40.8568126
2344;-73.7444564;-73.7333448;40.8568126;40.8652008
2345;-73.7444564;-73.7333448;40.8652008;40.873589
2346;-73.7444564;-73.7333448;40.873589;40.8819772
2347;-73.7444564;-73.7333448;40.8819772;40.8903654
2348;-73.7444564;-73.7333448;40.8903654;40.8987536
2349;-73.7444564;-73.7333448;40.8987536;40.9071418
2350;-73.7444564;-73.7333448;40.9071418;40.91553
2351;-73.7333448;-73.7222332;40.49612;40.5045082
2352;-73.7333448;-73.7222332;40.5045082;40.5128964
2353;-73.7333448;-73.7222332;40.5128964;40.5212846
2354;-73.7333448;-73.7222332;40.5212846;40.5296728
2355;-73.7333448;-73.7222332;40.5296728;40.538061
2356;-73.7333448;-73.7222332;40.538061;40.5464492
2357;-73.7333448;-73.7222332;40.5464492;40.5548374
2358;-73.7333448;-73.7222332;40.5548374;40.5632256
2359;-73.7333448;-73.7222332;40.5632256;40.5716138
2360;-73.7333448;-73.7222332;40.5716138;40.580002
2361;-73.7333448;-73.7222332;40.580002;40.5883902
2362;-73.7333448;-73.7222332;40.5883902;40.5967784
2363;-73.7333448;-73.7222332;40.5967784;40.6051666
2364;-73.7333448;-73.7222332;40.6051666;40.6135548
2365;-73.7333448;-73.7222332;40.6135548;40.621943
2366;-73.7333448;-73.7222332;40.621943;40.6303312
2367;-73.7333448;-73.7222332;40.6303312;40.6387194
2368;-73.7333448;-73.7222332;40.6387194;40.6471076
2369;-73.7333448;-73.7222332;40.6471076;40.6554958
2370;-73.7333448;-73.7222332;40.6554958;40.663884
2371;-73.7333448;-73.7222332;40.663884;40.6722722
2372;-73.7333448;-73.7222332;40.6722722;40.6806604
2373;-73.7333448;-73.7222332;40.6806604;40.6890486
2374;-73.7333448;-73.7222332;40.6890486;40.6974368
2375;-73.7333448;-73.7222332;40.6974368;40.705825
2376;-73.7333448;-73.7222332;40.705825;40.7142132
2377;-73.7333448;-73.7222332;40.7142132;40.7226014
2378;-73.7333448;-73.7222332;40.7226014;40.7309896
2379;-73.7333448;-73.7222332;40.7309896;40.7393778
2380;-73.7333448;-73.7222332;40.7393778;40.747766
2381;-73.7333448;-73.7222332;40.747766;40.7561542
2382;-73.7333448;-73.7222332;40.7561542;40.7645424
2383;-73.7333448;-73.7222332;40.7645424;40.7729306
2384;-73.7333448;-73.7222332;40.7729306;40.7813188
2385;-73.7333448;-73.7222332;40.7813188;40.789707
2386;-73.7333448;-73.7222332;40.789707;40.7980952
2387;-73.7333448;-73.7222332;40.7980952;40.8064834
2388;-73.7333448;-73.7222332;40.8064834;40.8148716
2389;-73.7333448;-73.7222332;40.8148716;40.8232598
2390;-73.7333448;-73.7222332;40.8232598;40.831648
2391;-73.7333448;-73.7222332;40.831648;40.8400362
2392;-73.7333448;-73.7222332;40.8400362;40.8484244
2393;-73.7333448;-73.7222332;40.8484244;40.8568126
2394;-73.7333448;-73.7222332;40.8568126;40.8652008
2395;-73.7333448;-73.7222332;40.8652008;40.873589
2396;-73.7333448;-73.7222332;40.873589;40.8819772
2397;-73.7333448;-73.7222332;40.8819772;40.8903654
2398;-73.7333448;-73.7222332;40.8903654;40.8987536
2399;-73.7333448;-73.7222332;40.8987536;40.9071418
2400;-73.7333448;-73.7222332;40.9071418;40.91553
2401;-73.7222332;-73.7111216;40.49612;40.5045082
2402;-73.7222332;-73.7111216;40.5045082;40.5128964
2403;-73.7222332;-73.7111216;40.5128964;40.5212846
2404;-73.7222332;-73.7111216;40.5212846;40.5296728
2405;-73.7222332;-73.7111216;40.5296728;40.538061
2406;-73.7222332;-73.7111216;40.538061;40.5464492
2407;-73.7222332;-73.7111216;40.5464492;40.5548374
2408;-73.7222332;-73.7111216;40.5548374;40.5632256
2409;-73.7222332;-73.7111216;40.5632256;40.5716138
2410;-73.7222332;-73.7111216;40.5716138;40.580002
2411;-73.7222332;-73.7111216;40.580002;40.5883902
2412;-73.7222332;-73.7111216;40.5883902;40.5967784
2413;-73.7222332;-73.7111216;40.5967784;40.6051666
2414;-73.7222332;-73.7111216;40.6051666;40.6135548
2415;-73.7222332;-73.7111216;40.6135548;40.621943
2416;-73.7222332;-73.7111216;40.621943;40.6303312
2417;-73.7222332;-73.7111216;40.6303312;40.6387194
2418;-73.7222332;-73.7111216;40.6387194;40.6471076
2419;-73.7222332;-73.7111216;40.6471076;40.6554958
2420;-73.7222332;-73.7111216;40.6554958;40.663884
2421;-73.7222332;-73.7111216;40.663884;40.6722722
2422;-73.7222332;-73.7111216;40.6722722;40.6806604
2423;-73.7222332;-73.7111216;40.6806604;40.6890486
2424;-73.7222332;-73.7111216;40.6890486;40.6974368
2425;-73.7222332;-73.7111216;40.6974368;40.705825
2426;-73.7222332;-73.7111216;40.705825;40.7142132
2427;-73.7222332;-73.7111216;40.7142132;40.7226014
2428;-73.7222332;-73.7111216;40.7226014;40.7309896
2429;-73.7222332;-73.7111216;40.7309896;40.7393778
2430;-73.7222332;-73.7111216;40.7393778;40.747766
2431;-73.7222332;-73.7111216;40.747766;40.7561542
2432;-73.7222332;-73.7111216;40.7561542;40.7645424
2433;-73.7222332;-73.7111216;40.7645424;40.7729306
2434;-73.7222332;-73.7111216;40.7729306;40.7813188
2435;-73.7222332;-73.7111216;40.7813188;40.789707
2436;-73.7222332;-73.7111216;40.789707;40.7980952
2437;-73.7222332;-73.7111216;40.7980952;40.8064834
2438;-73.7222332;-73.7111216;40.8064834;40.8148716
2439;-73.7222332;-73.7111216;40.8148716;40.8232598
2440;-73.7222332;-73.7111216;40.8232598;40.831648
2441;-73.7222332;-73.7111216;40.831648;40.8400362
2442;-73.7222332;-73.7111216;40.8400362;40.8484244
2443;-73.7222332;-73.7111216;40.8484244;40.8568126
2444;-73.7222332;-73.7111216;40.8568126;40.8652008
2445;-73.7222332;-73.7111216;40.8652008;40.873589
2446;-73.7222332;-73.7111216;40.873589;40.8819772
2447;-73.7222332;-73.7111216;40.8819772;40.8903654
2448;-73.7222332;-73.7111216;40.8903654;40.8987536
2449;-73.7222332;-73.7111216;40.8987536;40.9071418
2450;-73.7222332;-73.7111216;40.9071418;40.91553
2451;-73.7111216;-73.70001;40.49612;40.5045082
2452;-73.7111216;-73.70001;40.5045082;40.5128964
2453;-73.7111216;-73.70001;40.5128964;40.5212846
2454;-73.7111216;-73.70001;40.5212846;40.5296728
2455;-73.7111216;-73.70001;40.5296728;40.538061
2456;-73.7111216;-73.70001;40.538061;40.5464492
2457;-73.7111216;-73.70001;40.5464492;40.5548374
2458;-73.7111216;-73.70001;40.5548374;40.5632256
2459;-73.7111216;-73.70001;40.5632256;40.5716138
2460;-73.7111216;-73.70001;40.5716138;40.580002
2461;-73.7111216;-73.70001;40.580002;40.5883902
2462;-73.7111216;-73.70001;40.5883902;40.5967784
2463;-73.7111216;-73.70001;40.5967784;40.6051666
2464;-73.7111216;-73.70001;40.6051666;40.6135548
2465;-73.7111216;-73.70001;40.6135548;40.621943
2466;-73.7111216;-73.70001;40.621943;40.6303312
2467;-73.7111216;-73.70001;40.6303312;40.6387194
2468;-73.7111216;-73.70001;40.6387194;40.6471076
2469;-73.7111216;-73.70001;40.6471076;40.6554958
2470;-73.7111216;-73.70001;40.6554958;40.663884
2471;-73.7111216;-73.70001;40.663884;40.6722722
2472;-73.7111216;-73.70001;40.6722722;40.6806604
2473;-73.7111216;-73.70001;40.6806604;40.6890486
2474;-73.7111216;-73.70001;40.6890486;40.6974368
2475;-73.7111216;-73.70001;40.6974368;40.705825
2476;-73.7111216;-73.70001;40.705825;40.7142132
2477;-73.7111216;-73.70001;40.7142132;40.7226014
2478;-73.7111216;-73.70001;40.7226014;40.7309896
2479;-73.7111216;-73.70001;40.7309896;40.7393778
2480;-73.7111216;-73.70001;40.7393778;40.747766
2481;-73.7111216;-73.70001;40.747766;40.7561542
2482;-73.7111216;-73.70001;40.7561542;40.7645424
2483;-73.7111216;-73.70001;40.7645424;40.7729306
2484;-73.7111216;-73.70001;40.7729306;40.7813188
2485;-73.7111216;-73.70001;40.7813188;40.789707
2486;-73.7111216;-73.70001;40.789707;40.7980952
2487;-73.7111216;-73.70001;40.7980952;40.8064834
2488;-73.7111216;-73.70001;40.8064834;40.8148716
2489;-73.7111216;-73.70001;40.8148716;40.8232598
2490;-73.7111216;-73.70001;40.8232598;40.831648
2491;-73.7111216;-73.70001;40.831648;40.8400362
2492;-73.7111216;-73.70001;40.8400362;40.8484244
2493;-73.7111216;-73.70001;40.8484244;40.8568126
2494;-73.7111216;-73.70001;40.8568126;40.8652008
2495;-73.7111216;-73.70001;40.8652008;40.873589
2496;-73.7111216;-73.70001;40.873589;40.8819772
2497;-73.7111216;-73.70001;40.8819772;40.8903654
2498;-73.7111216;-73.70001;40.8903654;40.8987536
2499;-73.7111216;-73.70001;40.8987536;40.9071418
2500;-73.7111216;-73.70001;40.9071418;40.91553
